"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"econ2022_9119117","First exams 2022 > Unit 3: Macroeconomics > 3.3 Macroeconomic objectives > 3.3.1 Economic growth","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using real-world examples, discuss the view that economic growth will always lead to economic development.</p>
</div>
</div>
</div>","MCQ","MCQ","<div class=""page"" title=""Page 10"">
<div class=""layoutArea"">
<div class=""column"">
<p><em>Refer to Paper 1 markbands for May 2022 forward, available under the ""My tests"" tab &gt; supplemental materials.</em></p>
<p><em>Answers <strong>may</strong> include:</em></p>
<ul>
<li>Terminology: economic growth, economic development.</li>
<li>Explanation: of the view in terms of the impact that economic growth mayÂ have on output and employment, on real GDP/GNI per capita at PPP and thus on human welfare and living standards; the impact on government tax revenues and the ability of governments to increase their spending on education, health care and infrastructure; GNI per capita at PPP as part ofÂ the HDI.</li>
<li>Diagram: use of a PPC diagram to show the difference between growth andÂ development and/or the use of an AD/AS diagram to show economic growth.</li>
<li>Synthesis (discuss): a challenge to the view in terms of the fact thatÂ development is multi-dimensional and an increase in GDP/GNI might have no impact on several indicators of development such as health and education, economic, social and gender inequality, energy, quality of the environment; consideration of âalwaysâ.</li>
<li>Examples: real-world examples of countries which have experienced growth and development and/or countries that have experienced growthÂ without development.</li>
</ul>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory, and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>
<p><em>Examiners should be aware that candidates may take a different approach which, if appropriate, should be rewarded.</em></p>
<div class=""page"" title=""Page 11"">
<div class=""layoutArea"">
<div class=""column"">
<p style=""text-align:center;""><strong>Assessment Criteria</strong></p>
<div class=""page"" title=""Page 11"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>Part (b) 15 marks</strong></p>
<p><strong><img class=""question-image"" data-image-id=""27395351a19bed52"" data-position=""1"" height=""646"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""563""/></strong></p>
</div>
</div>
</div>
</div>
</div>
</div>
<p><em>Â </em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.3 Macroeconomic objectives","b","15","","FALSE","23M.1.SL.TZ1.b","3.3.1 Economic growth","sl","1","Discuss"
"econ2022_3246539","First exams 2022 > Unit 3: Macroeconomics > 3.1 Measuring economic activity and illustrating its variations > 3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>gross domestic product (GDP)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""334151bfbafb6e91"" data-position=""1"" height=""162"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""557""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.1 Measuring economic activity and illustrating its variations","1ai","2","","FALSE","23M.2.SL.TZ0.1ai","3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","sl","2","Define"
"econ2022_9119059","First exams 2022 > Unit 3: Macroeconomics > 3.1 Measuring economic activity and illustrating its variations > 3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>gross domestic product (GDP)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""334151bfbafb6e91"" data-position=""1"" height=""162"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""557""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.1 Measuring economic activity and illustrating its variations","1ai","2","","FALSE","23M.2.SL.TZ0.1ai","3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","sl","2","Define"
"econ2022_9119070","First exams 2022 > Unit 3: Macroeconomics > 3.1 Measuring economic activity and illustrating its variations > 3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>gross domestic product (GDP)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""334151bfbafb6e91"" data-position=""1"" height=""162"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""557""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.1 Measuring economic activity and illustrating its variations","i","2","","FALSE","23M.2.SL.TZ0.i","3.1.3 Nominal] Gross domestic product (GDP) as a measure of national output","sl","2","Define"
"econ2022_3246567","First exams 2022 > Unit 3: Macroeconomics > 3.3 Macroeconomic objectives > 3.3.6 Potential conflict between macroeconomic objectives","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>sustainability</em> indicated in bold in the text (<strong>Text B</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""d4ae22b0e6daff0f"" data-position=""1"" height=""176"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""544""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.3 Macroeconomic objectives","1aii","2","","FALSE","23M.2.SL.TZ0.1aii","3.3.6 Potential conflict between macroeconomic objectives","sl","2","Define"
"econ2022_9119060","First exams 2022 > Unit 3: Macroeconomics > 3.3 Macroeconomic objectives > 3.3.6 Potential conflict between macroeconomic objectives","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>sustainability</em> indicated in bold in the text (<strong>Text B</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""d4ae22b0e6daff0f"" data-position=""1"" height=""176"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""544""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.3 Macroeconomic objectives","1aii","2","","FALSE","23M.2.SL.TZ0.1aii","3.3.6 Potential conflict between macroeconomic objectives","sl","2","Define"
"econ2022_9119071","First exams 2022 > Unit 3: Macroeconomics > 3.3 Macroeconomic objectives > 3.3.6 Potential conflict between macroeconomic objectives","<div class=""page"" title=""Page 3"">
<div class=""layoutArea"">
<div class=""column"">
<p>Define the term <em>sustainability</em> indicated in bold in the text (<strong>Text B</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""d4ae22b0e6daff0f"" data-position=""1"" height=""176"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""544""/></p>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.3 Macroeconomic objectives","ii","2","","FALSE","23M.2.SL.TZ0.ii","3.3.6 Potential conflict between macroeconomic objectives","sl","2","Define"
"econ2022_3246601","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Table 1</strong>, calculate the change in Uruguayâs currentÂ account balance between 2018 and 2019.</p>","structured","SFA","<div>Current account in 2018:</div>
<div>(18.72 â 19.15) â 3.66 + 0.10 = -3.99</div>
<p>Current account in 2019:<br/>(18.52 â 17.88) â 3.05 + 0.19 = -2.22</p>
<div>Change in the current account balance:</div>
<div>(-2.22) â (-3.99) = (US)$ billion 1.77</div>
<div>Â </div>
<div><strong>OR</strong></div>
<div>Â </div>
<div>(1.77/3.99) Ã 100% = 44.36%</div>
<p><em>Any valid working is sufficient for <strong>[1]</strong> (eg correct calculation of either initial or finalÂ current account balance or if the units are missing).</em></p>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1bi","2","","FALSE","23M.2.SL.TZ0.1bi","4.6.1 Balance of payments","sl","2","Calculate"
"econ2022_9119062","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Table 1</strong>, calculate the change in Uruguayâs currentÂ account balance between 2018 and 2019.</p>","structured","SFA","<div>Current account in 2018:</div>
<div>(18.72 â 19.15) â 3.66 + 0.10 = -3.99</div>
<p>Current account in 2019:<br/>(18.52 â 17.88) â 3.05 + 0.19 = -2.22</p>
<div>Change in the current account balance:</div>
<div>(-2.22) â (-3.99) = (US)$ billion 1.77</div>
<div>Â </div>
<div><strong>OR</strong></div>
<div>Â </div>
<div>(1.77/3.99) Ã 100% = 44.36%</div>
<p><em>Any valid working is sufficient for <strong>[1]</strong> (eg correct calculation of either initial or finalÂ current account balance or if the units are missing).</em></p>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1bi","2","","FALSE","23M.2.SL.TZ0.1bi","4.6.1 Balance of payments","sl","2","Calculate"
"econ2022_9119072","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Table 1</strong>, calculate the change in Uruguayâs currentÂ account balance between 2018 and 2019.</p>","structured","SFA","<div>Current account in 2018:</div>
<div>(18.72 â 19.15) â 3.66 + 0.10 = -3.99</div>
<p>Current account in 2019:<br/>(18.52 â 17.88) â 3.05 + 0.19 = -2.22</p>
<div>Change in the current account balance:</div>
<div>(-2.22) â (-3.99) = (US)$ billion 1.77</div>
<div>Â </div>
<div><strong>OR</strong></div>
<div>Â </div>
<div>(1.77/3.99) Ã 100% = 44.36%</div>
<p><em>Any valid working is sufficient for <strong>[1]</strong> (eg correct calculation of either initial or finalÂ current account balance or if the units are missing).</em></p>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","i","2","","FALSE","23M.2.SL.TZ0.i","4.6.1 Balance of payments","sl","2","Calculate"
"econ2022_3246617","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<div title=""Page 4"">
<div>
<div>Using information from <strong>Table 1</strong>, state whether Uruguay is facing a deficit orÂ a surplus in its balance of trade in goods and services in 2019.</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column""><span style=""font-size:14px;"">the balance of trade is in <strong>surplus</strong></span></div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1bii","1","","FALSE","23M.2.SL.TZ0.1bii","4.6.1 Balance of payments","sl","2","State"
"econ2022_9119063","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<div title=""Page 4"">
<div>
<div>Using information from <strong>Table 1</strong>, state whether Uruguay is facing a deficit orÂ a surplus in its balance of trade in goods and services in 2019.</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column""><span style=""font-size:14px;"">the balance of trade is in <strong>surplus</strong></span></div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1bii","1","","FALSE","23M.2.SL.TZ0.1bii","4.6.1 Balance of payments","sl","2","State"
"econ2022_9119073","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<div title=""Page 4"">
<div>
<div>Using information from <strong>Table 1</strong>, state whether Uruguay is facing a deficit orÂ a surplus in its balance of trade in goods and services in 2019.</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column""><span style=""font-size:14px;"">the balance of trade is in <strong>surplus</strong></span></div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.6 Balance of payments","ii","1","","FALSE","23M.2.SL.TZ0.ii","4.6.1 Balance of payments","sl","2","State"
"econ2022_3246622","First exams 2022 > Unit 3: Macroeconomics > 3.4 Economics of inequality and poverty > 3.4.2 The meaning and measurement of economic inequality","<div title=""Page 4"">
<div>
<div>
<p>Using information from <strong>Table 2</strong>, sketch the change in Uruguayâs Lorenz curveÂ from 2010 to 2015.</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p style=""font-size:14px;""><em><img class=""question-image"" data-image-id=""238ee81327aa3a2e"" data-position=""1"" height=""242"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""319""/></em></p>
<p style=""font-size:14px;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[1]</strong>.</em></p>
<p style=""font-size:14px;""><em>For the vertical axis, the label may be cumulative percentage of income or percentage of income. For the horizontal axis, the label may be cumulative percentage of population/households or percentage of population/households.</em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.4 Economics of inequality and poverty","1biii","2","","FALSE","23M.2.SL.TZ0.1biii","3.4.2 The meaning and measurement of economic inequality","sl","2","Sketch"
"econ2022_9119064","First exams 2022 > Unit 3: Macroeconomics > 3.4 Economics of inequality and poverty > 3.4.2 The meaning and measurement of economic inequality","<div title=""Page 4"">
<div>
<div>
<p>Using information from <strong>Table 2</strong>, sketch the change in Uruguayâs Lorenz curveÂ from 2010 to 2015.</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p style=""font-size:14px;""><em><img class=""question-image"" data-image-id=""238ee81327aa3a2e"" data-position=""1"" height=""242"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""319""/></em></p>
<p style=""font-size:14px;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[1]</strong>.</em></p>
<p style=""font-size:14px;""><em>For the vertical axis, the label may be cumulative percentage of income or percentage of income. For the horizontal axis, the label may be cumulative percentage of population/households or percentage of population/households.</em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.4 Economics of inequality and poverty","1biii","2","","FALSE","23M.2.SL.TZ0.1biii","3.4.2 The meaning and measurement of economic inequality","sl","2","Sketch"
"econ2022_9119074","First exams 2022 > Unit 3: Macroeconomics > 3.4 Economics of inequality and poverty > 3.4.2 The meaning and measurement of economic inequality","<div title=""Page 4"">
<div>
<div>
<p>Using information from <strong>Table 2</strong>, sketch the change in Uruguayâs Lorenz curveÂ from 2010 to 2015.</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p style=""font-size:14px;""><em><img class=""question-image"" data-image-id=""238ee81327aa3a2e"" data-position=""1"" height=""242"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""319""/></em></p>
<p style=""font-size:14px;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[1]</strong>.</em></p>
<p style=""font-size:14px;""><em>For the vertical axis, the label may be cumulative percentage of income or percentage of income. For the horizontal axis, the label may be cumulative percentage of population/households or percentage of population/households.</em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 3: Macroeconomics","3.4 Economics of inequality and poverty","iii","2","","FALSE","23M.2.SL.TZ0.iii","3.4.2 The meaning and measurement of economic inequality","sl","2","Sketch"
"econ2022_3246626","First exams 2022 > Unit 2: Microeconomics > 2.3 Competitive market equilibrium > 2.3.2 Shifts in demand and supply","<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using a demand and supply diagram, explain how China might have contributed to the Uruguayan soybean producersâ higher (total) revenue (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""06c4a6facfe61b21"" data-position=""1"" height=""236"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""498""/></p>
<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for a demand and supply diagram. A titleÂ </em><em>is not necessary.</em></p>
<p><em>Candidates may indicate the increase in (total) revenue with shaded areas or numbers/letters in the diagram (eg a gain of total revenue of P2Q2-P1Q1 on the diagram below).</em></p>
<p><em><img class=""question-image"" data-image-id=""7f52fde3c9529674"" data-position=""2"" height=""219"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""333""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 2: Microeconomics","2.3 Competitive market equilibrium","1c","4","","FALSE","23M.2.SL.TZ0.1c","2.3.2 Shifts in demand and supply","sl","2","Explain"
"econ2022_9119065","First exams 2022 > Unit 2: Microeconomics > 2.3 Competitive market equilibrium > 2.3.2 Shifts in demand and supply","<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using a demand and supply diagram, explain how China might have contributed to the Uruguayan soybean producersâ higher (total) revenue (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""06c4a6facfe61b21"" data-position=""1"" height=""236"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""498""/></p>
<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for a demand and supply diagram. A titleÂ </em><em>is not necessary.</em></p>
<p><em>Candidates may indicate the increase in (total) revenue with shaded areas or numbers/letters in the diagram (eg a gain of total revenue of P2Q2-P1Q1 on the diagram below).</em></p>
<p><em><img class=""question-image"" data-image-id=""7f52fde3c9529674"" data-position=""2"" height=""219"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""333""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 2: Microeconomics","2.3 Competitive market equilibrium","1c","4","","FALSE","23M.2.SL.TZ0.1c","2.3.2 Shifts in demand and supply","sl","2","Explain"
"econ2022_9119075","First exams 2022 > Unit 2: Microeconomics > 2.3 Competitive market equilibrium > 2.3.2 Shifts in demand and supply","<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using a demand and supply diagram, explain how China might have contributed to the Uruguayan soybean producersâ higher (total) revenue (<strong>Text A</strong>, paragraph 2).</p>
</div>
</div>
</div>","structured","SFA","<p><img class=""question-image"" data-image-id=""06c4a6facfe61b21"" data-position=""1"" height=""236"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""498""/></p>
<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for a demand and supply diagram. A titleÂ </em><em>is not necessary.</em></p>
<p><em>Candidates may indicate the increase in (total) revenue with shaded areas or numbers/letters in the diagram (eg a gain of total revenue of P2Q2-P1Q1 on the diagram below).</em></p>
<p><em><img class=""question-image"" data-image-id=""7f52fde3c9529674"" data-position=""2"" height=""219"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""333""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 2: Microeconomics","2.3 Competitive market equilibrium","c","4","","FALSE","23M.2.SL.TZ0.c","2.3.2 Shifts in demand and supply","sl","2","Explain"
"econ2022_3246655","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.1 Floating exchange rates","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using an exchange rate diagram, explain how the end of the commodity boomÂ might have contributed to the depreciation of the peso (<strong>Text A</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p><em><img class=""question-image"" data-image-id=""70565d8ee323b898"" data-position=""1"" height=""292"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""546""/></em></p>
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>For an exchange rate diagram, the vertical axis may be exchange rate, price/value of the peso in US$, US$/peso or US$ per peso (another currency or simply âanother currencyâ may be used instead of âUS$â). The horizontal axis should be quantity, or quantity of peso. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""77d5f582e9f16d93"" data-position=""2"" height=""164"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""364""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.5 Exchange rates","1d","4","","FALSE","23M.2.SL.TZ0.1d","4.5.1 Floating exchange rates","sl","2","Explain"
"econ2022_9119066","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.1 Floating exchange rates","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using an exchange rate diagram, explain how the end of the commodity boomÂ might have contributed to the depreciation of the peso (<strong>Text A</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p><em><img class=""question-image"" data-image-id=""70565d8ee323b898"" data-position=""1"" height=""292"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""546""/></em></p>
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>For an exchange rate diagram, the vertical axis may be exchange rate, price/value of the peso in US$, US$/peso or US$ per peso (another currency or simply âanother currencyâ may be used instead of âUS$â). The horizontal axis should be quantity, or quantity of peso. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""77d5f582e9f16d93"" data-position=""2"" height=""164"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""364""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.5 Exchange rates","1d","4","","FALSE","23M.2.SL.TZ0.1d","4.5.1 Floating exchange rates","sl","2","Explain"
"econ2022_9119076","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.1 Floating exchange rates","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using an exchange rate diagram, explain how the end of the commodity boomÂ might have contributed to the depreciation of the peso (<strong>Text A</strong>, paragraph 4).</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 6"">
<div class=""layoutArea"">
<div class=""column"">
<p><em><img class=""question-image"" data-image-id=""70565d8ee323b898"" data-position=""1"" height=""292"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""546""/></em></p>
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>For an exchange rate diagram, the vertical axis may be exchange rate, price/value of the peso in US$, US$/peso or US$ per peso (another currency or simply âanother currencyâ may be used instead of âUS$â). The horizontal axis should be quantity, or quantity of peso. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""77d5f582e9f16d93"" data-position=""2"" height=""164"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""364""/></em></p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.5 Exchange rates","d","4","","FALSE","23M.2.SL.TZ0.d","4.5.1 Floating exchange rates","sl","2","Explain"
"econ2022_3246663","First exams 2022 > Unit 4: The global economy > 4.4 Economic integration > 4.4.3 Advantages and disadvantages of trading blocs","<div class=""page"" title=""Page 7"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using an appropriate diagram, explain how the MERCOSUR-EU free trade agreement may lead to higher structural unemployment in UruguayÂ (<strong>Text B</strong>, paragraph 3).</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 7"">
<div class=""layoutArea"">
<div class=""column"">
<p><em><img class=""question-image"" data-image-id=""a768a10102c4af22"" data-position=""1"" height=""273"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""506""/></em></p>
<p><em>Candidates may draw a labour market diagram that assumes the wage rate is fixed (sticky) and state that the difference between the number of workers demanded and supplied illustrates the structurally unemployed. This approach, if properly explained, may be awarded full level 2.</em></p>
<p><em>NB Candidates may provide an alternative explanation, which should be fully rewarded. They may draw a supply and demand (or international trade) diagram showing a decrease in the demand (or domestic production) <strong>for machinery (or any other good imported from the EU</strong>) and state that the <strong>decrease in the demand for machinery</strong> would lead to a decrease in the workers who are employed in the industry and whose skills may not be transferable to other industries.</em></p>
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The vertical axis may be labelled real wage, real wage rate, wage or price of labour and the horizontal axis labelled quantity of labour or number of workers or just labour.</em></p>
<p><em><img class=""question-image"" data-image-id=""38face50b91dfa42"" data-position=""2"" height=""243"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""424""/></em></p>
<p>Â </p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.4 Economic integration","1e","4","","FALSE","23M.2.SL.TZ0.1e","4.4.3 Advantages and disadvantages of trading blocs","sl","2","Explain"
"econ2022_9119067","First exams 2022 > Unit 4: The global economy > 4.4 Economic integration > 4.4.3 Advantages and disadvantages of trading blocs","<div class=""page"" title=""Page 7"">
<div class=""layoutArea"">
<div class=""column"">
<p>Using an appropriate diagram, explain how the MERCOSUR-EU free trade agreement may lead to higher structural unemployment in UruguayÂ (<strong>Text B</strong>, paragraph 3).</p>
</div>
</div>
</div>","structured","SFA","<div class=""page"" title=""Page 7"">
<div class=""layoutArea"">
<div class=""column"">
<p><em><img class=""question-image"" data-image-id=""a768a10102c4af22"" data-position=""1"" height=""273"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""506""/></em></p>
<p><em>Candidates may draw a labour market diagram that assumes the wage rate is fixed (sticky) and state that the difference between the number of workers demanded and supplied illustrates the structurally unemployed. This approach, if properly explained, may be awarded full level 2.</em></p>
<p><em>NB Candidates may provide an alternative explanation, which should be fully rewarded. They may draw a supply and demand (or international trade) diagram showing a decrease in the demand (or domestic production) <strong>for machinery (or any other good imported from the EU</strong>) and state that the <strong>decrease in the demand for machinery</strong> would lead to a decrease in the workers who are employed in the industry and whose skills may not be transferable to other industries.</em></p>
<p><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The vertical axis may be labelled real wage, real wage rate, wage or price of labour and the horizontal axis labelled quantity of labour or number of workers or just labour.</em></p>
<p><em><img class=""question-image"" data-image-id=""38face50b91dfa42"" data-position=""2"" height=""243"" style=""display:block;margin-left:auto;margin-right:auto;"" width=""424""/></em></p>
<p>Â </p>
</div>
</div>
</div>","TRUE","May 2023","DP Economics","Unit 4: The global economy","4.4 Economic integration","1e","4","","FALSE","23M.2.SL.TZ0.1e","4.4.3 Advantages and disadvantages of trading blocs","sl","2","Explain"
